,1246573330,318,1
23449,1246561427,196688,33
23450,1246556288,196790,33
23451,1246579622,197032,33
23452,1246558076,197272,33
23453,1246561310,197299,33
23454,1246557103,197322,33
23455,1246569668,197404,33
23456,1246600239,197411,33
23457,1246592384,197465,33
23458,1246606342,197512,33
23459,1246573307,197669,33
23460,1246684379,197718,33
23461,1246557658,197832,33
23462,1246588377,197949,33
23463,1246580191,197976,33
23464,1246562291,198000,33
23465,1246554712,198034,33
23466,1246576999,198105,33
23467,1246549215,198137,33
23468,1246558145,198201,33
23469,1246548758,198209,33
23470,1246612283,198314,33
23471,1246555675,198691,33
23472,1246568702,198695,33
23473,1246546218,198752,33
23474,1246548761,198793,33
23475,1246596583,198825,33
23476,1246567653,198897,33
23477,1246543559,199007,33
23478,1246575751,199397,33
23479,1246578787,199402,33
23480,1246581197,199487,33
23481,1246573738,199494,33
23482,1246584147,199495,33
23483,1246558189,199497,33
23484,1246567335,199548,33
23485,1246598350,199809,33
23486,1246562502,199929,33
23487,1246540718,199941,33
23488,1246554567,200126,33
23489,1246552733,200149,33
23490,1246573628,200151,33
23491,1246561530,200164,33
23492,1246559215,200260,33
23493,1246568704,200317,33
23494,1246556894,200362,33
23495,1246558853,200390,33
23496,1246592443,200416,33
23497,1246565376,200452,33
23498,1246570010,200564,33
23499,1246546233,200602,33
23500,1246583399,200607,33
23501,1246551075,200629,33
23502,1246580414,200712,33
23503,1246590778,200725,33
23504,1246582496,200838,33
23505,1246568639,200848,33
23506,1246541748,200926,33
23507,1246560428,201014,33
23508,1246546860,201026,33
23509,1246549324,201051,33
23510,1246589030,201052,33
23511,1246555186,201144,33
23512,1246549954,201168,33
23513,1246560371,201261,33
23514,1246548962,201601,33
23515,1246578032,201759,33
23516,1246547078,201865,33
23517,1246521549,201926,33
23518,1246555217,202124,33
23519,1246581049,202188,33
23520,1246590873,202320,33
23521,1246589119,202320,33
23522,1246555442,202320,33
23523,1246545923,202320,33
23524,1246576516,202322,33
23525,1246558620,202327,33
23526,1246565751,202354,33
23527,1246555415,202360,33
23528,1246557485,202366,33
23529,1246576190,202380,33
23530,1246607322,202389,33
23531,1246591138,202405,33
23532,1246554214,202409,33
23533,1246572208,202493,33
23534,1246660658,202510,33
23535,1246595915,202523,33
23536,1246552964,202536,33
23537,1246765410,202577,33
23538,1246593488,202587,33
23539,1246569066,202612,33
23540,1246546133,202888,33
23541,1246558638,203017,33
23542,1246559529,203084,33
23543,1246552648,203117,33
23544,1246623985,203163,33
23545,1246549980,203213,33
23546,1246545922,203230,33
23547,1246552919,203295,33
23548,1246557091,203297,33
23549,1246582394,203354,33
23550,1246556064,203387,33
23551,1246556676,203506,33
23552,1246573424,203713,33
23553,1246601614,203733,33
23554,1246691947,203864,33
23555,1246589937,203874,33
23556,1246584752,203974,33
23557,1246555689,203983,33
23558,1246765992,204085,33
23559,1246549018,204147,33
23560,1246568530,204152,33
23561,1246583861,204158,33
23562,1246563456,204220,33
23563,1246662646,204265,33
23564,1246573139,204347,33
23565,1246662788,204354,33
23566,1246556508,204368,33
23567,1246577415,204388,33
23568,1246561609,204425,33
23569,1246610913,204471,33
23570,1246552095,204518,33
23571,1246556466,204534,33
23572,1246752896,204553,33
23573,1246551445,204585,33
23574,1246520748,204660,33
23575,1246627104,204714,33
23576,1246573636,204729,33
23577,1246548620,204903,33
23578,1246564623,204947,33
23579,1246555328,204998,33
23580,1246574318,205031,33
23581,1246551623,205034,33
23582,1246548149,205042,33
23583,1246555581,205072,33
23584,1246553421,205074,33
23585,1246553916,205227,33
23586,1246552223,205274,33
23587,1246678046,205309,33
23588,1246549521,205320,33
23589,1246556634,205341,33
23590,1246561599,205383,33
23591,1246561989,205402,33
23592,1246592529,205447,33
23593,1246548941,205497,33
23594,1246581502,205569,33
23595,1246551474,205598,33
23596,1246550133,205618,33
23597,1246651778,205698,33
23598,1246547170,205739,33
23599,1246552013,205747,33
23600,1246556429,205784,33
23601,1246568982,205795,33
23602,1246558355,205807,33
23603,1246685423,205828,33
23604,1246566966,205876,33
23605,1246588640,205893,33
23606,1246585614,205897,33
23607,1246627653,205968,33
23608,1246555158,205983,33
23609,1246550585,206026,33
23610,1246596208,206087,33
23611,1246553562,206107,33
23612,1246556702,206128,33
23613,1246548292,206137,33
23614,1246594031,206146,33
23615,1246557630,206238,33
23616,1246554711,206255,33
23617,1246551940,206332,33
23618,1246578595,206437,33
23619,1246549000,206473,33
23620,1246564109,206558,33
23621,1246575080,206605,33
23622,1246574085,206635,33
23623,1246559531,206661,33
23624,1246555251,206691,33
23625,1246564587,206694,33
23626,1246581458,206725,33
23627,1246592651,206809,33
23628,1246579143,206811,33
23629,1246578212,206850,33
23630,1246592651,206926,33
23631,1246548720,206952,33
23632,1246548502,206988,33
23633,1246576178,207035,33
23634,1246650731,207037,33
23635,1246586043,207069,33
23636,1246764486,207378,33
23637,1246571211,207447,33
23638,1246554407,207490,33
23639,1246545113,207752,33
23640,1246573128,207793,33
23641,1246714398,207794,33
23642,1246548074,207848,33
23643,1246545871,207968,33
23644,1246547850,207970,33
23645,1246593931,208043,33
23646,1246619009,208044,33
23647,1246647289,208047,33
23648,1246595908,208070,33
23649,1246663287,208130,33
23650,1246552911,208228,33
23651,1246576677,208258,33
23652,1246552788,208261,33
23653,1246593668,208266,33
23654,1246579455,208309,33
23655,1246562157,208311,33
23656,1246558328,208361,33
23657,1246546296,208403,33
23658,1246573520,208411,33
23659,1246548167,208564,33
23660,1246575923,208578,33
23661,1246569482,208584,33
23662,1246584816,208619,33
23663,1246556895,208636,33
23664,1246587635,208777,33
23665,1246546088,209061,33
23666,1246554931,209308,33
23667,1246578347,209328,33
23668,1246548210,209375,33
23669,1246565956,209564,33
23670,1246589834,209639,33
23671,1246791975,209704,33
23672,1246546616,209788,33
23673,1246620169,209833,33
23674,1246583877,209859,33
23675,1246562162,209902,33
23676,1246579250,209984,33
23677,1246620187,210023,33
23678,1246568624,210035,33
23679,1246547123,210054,33
23680,1246575888,210068,33
23681,1246581037,210109,33
23682,1246552004,210152,33
23683,1246571339,210263,33
23684,1246548605,210272,33
23685,1246564884,210345,33
23686,1246547860,210466,33
23687,1246558546,210471,33
23688,1246612176,210631,33
23689,1246555331,210756,33
23690,1246719606,210798,33
23691,1246555060,210813,33
23692,1246571280,210949,33
23693,1246517218,211041,33
23694,1246589899,211042,33
23695,1246568560,211133,33
23696,1246546656,211164,33
23697,1246561524,211336,33
23698,1246590068,211350,33
23699,1246561793,211466,33
23700,1246583050,211542,33
23701,1246557456,211564,33
23702,1246548704,211691,33
23703,1246574507,211747,33
23704,1246550310,211769,33
23705,1246561838,211831,33
23706,1246572212,212144,33
23707,1246542711,212382,33
23708,1246575467,212402,33
23709,1246562579,212449,33
23710,1246556311,212529,33
23711,1246572282,212561,33
23712,1246553627,212571,33
23713,1246561611,212635,33
23714,1246546716,212732,33
23715,1246578257,212733,33
23716,1246664651,212750,33
23717,1246623975,212785,33
23718,1246697414,212796,33
23719,1246545660,212843,33
23720,1246588736,213016,33
23721,1246578859,213035,33
23722,1246571583,213571,33
23723,1246548364,213586,33
23724,1246555770,213607,33
23725,1246574943,213643,33
23726,1246583847,213706,33
23727,1246560246,214048,33
23728,1246550696,214100,33
23729,1246565232,214110,33
23730,1246583770,214113,33
23731,1246576792,214158,33
23732,1246553575,214197,33
23733,1246569071,214254,33
23734,1246575840,214301,33
23735,1246543873,214411,33
23736,1246556764,214540,33
23737,1246556817,214659,33
23738,1246568060,214747,33
23739,1246586630,214833,33
23740,1246556524,214962,33
23741,1246586063,214987,33
23742,1246569313,215033,33
23743,1246562405,215198,33
23744,1246568447,215358,33
23745,1246580520,215483,33
23746,1246555185,215493,33
23747,1246574500,215513,33
23748,1246546676,215527,33
23749,1246553294,215558,33
23750,1246583648,215585,33
23751,1246568420,215589,33
23752,1246569830,215844,33
23753,1246557373,215922,33
23754,1246561446,215961,33
23755,1246570058,216010,33
23756,1246589880,216016,33
23757,1246686367,216040,33
23758,1246565055,216066,33
23759,1246546479,216130,33
23760,1246591434,216276,33
23761,1246557265,216290,33
23762,1246558714,216311,33
23763,1246545913,216318,33
23764,1246546150,216321,33
23765,1246593238,216510,33
23766,1246552370,216551,33
23767,1246590358,216574,33
23768,1246589903,216575,33
23769,1246564199,216826,33
23770,1246594943,216968,33
23771,1246546835,216994,33
23772,1246559268,217078,33
23773,1246555013,217159,33
23774,1246578519,217183,33
23775,1246583012,217270,33
23776,1246594581,217272,33
23777,1246547692,217309,33
23778,1246593047,217345,33
23779,1246590236,217353,33
23780,1246555318,217389,33
23781,1246553626,217559,33
23782,1246545964,217693,33
23783,1246553149,217769,33
23784,1246592396,217777,33
23785,1246554322,217814,33
23786,1246605434,217901,33
23787,1246592364,217921,33
23788,1246575853,217930,33
23789,1246551732,217936,33
23790,1246561647,217985,33
23791,1246583747,218016,33
23792,1246573044,218179,33
23793,1246550832,218234,33
23794,1246555076,218275,33
23795,1246554930,218330,33
23796,1246579611,218529,33
23797,1246546249,218664,33
23798,1246559439,218674,33
23799,1246574180,218768,33
23800,1246581355,218793,33
23801,1246557897,218799,33
23802,1246565385,218815,33
23803,1246564250,218856,33
23804,1246713596,218890,33
23805,1246572618,218893,33
23806,1246549792,219000,33
23807,1246563156,219041,33
23808,1246585743,219067,33
23809,1246552389,219077,33
23810,1246549656,219113,33
23811,1246565562,219176,33
23812,1246560690,219253,33
23813,1246563357,219369,33
23814,1246575570,219377,33
23815,1246585740,219456,33
23816,1246571196,219511,33
23817,1246538910,219516,33
23818,1246614418,219622,33
23819,1246547601,219690,33
23820,1246553457,219695,33
23821,1246589507,219719,33
23822,1246625598,219730,33
23823,1246570620,219733,33
23824,1246591520,219743,33
23825,1246584196,219766,33
23826,1246577935,219836,33
23827,1246577646,219980,33
23828,1246554095,220043,33
23829,1246596051,220064,33
23830,1246566843,220090,33
23831,1246567971,220106,33
23832,1246727954,220333,33
23833,1246574773,220359,33
23834,1246578541,220402,33
23835,1246637047,220410,33
23836,1246548594,220425,33
23837,1246551892,220442,33
23838,1246550361,220558,33
23839,1246574924,220670,33
23840,1246572059,220739,33
23841,1246588599,220800,33
23842,1246549807,220821,33
23843,1246546703,220823,33
23844,1246559022,220827,33
23845,1246560050,220871,33
23846,1246578649,220923,33
23847,1246580157,220961,33
23848,1246590053,221030,33
23849,1246553507,221048,33
23850,1246557959,221118,33
23851,1246545956,221121,33
23852,1246554710,221139,33
23853,1246584296,221221,33
23854,1246577115,221229,33
23855,1246573463,221245,33
23856,1246570743,221253,33
23857,1246564166,221270,33
23858,1246577738,221347,33
23859,1246557678,221556,33
23860,1246546513,221611,33
23861,1246579384,221734,33
23862,1246566519,221746,33
23863,1246587883,221754,33
23864,1246633306,221900,33
23865,1246579043,222004,33
23866,1246666067,222190,33
23867,1246546526,222311,33
23868,1246569454,222329,33
23869,1246626565,222351,33
23870,1246548397,222485,33
23871,1246565026,222490,33
23872,1246558614,222498,33
23873,1246588589,222530,33
23874,1246572949,222557,33
23875,1246554377,222646,33
23876,1246567598,222699,33
23877,1246565786,222711,33
23878,1246558559,222764,33
23879,1246584109,223023,33
23880,1246580781,223139,33
23881,1246554773,223237,33
23882,1246550393,223241,33
23883,1246644535,223256,33
23884,1246601180,223406,33
23885,1246587637,223424,33
23886,1246550302,223504,33
23887,1246578144,223505,33
23888,1246549714,223599,33
23889,1246550821,223809,33
23890,1246549772,224045,33
23891,1246647678,224115,33
23892,1246585877,224125,33
23893,1246563084,224146,33
23894,1246550636,224215,33
23895,1246553643,224255,33
23896,1246569154,224309,33
23897,1246549121,224545,33
23898,1246550775,224555,33
23899,1246549410,224556,33
23900,1246570881,224661,33
23901,1246548777,224705,33
23902,1246593880,224740,33
23903,1246582283,224769,33
23904,1246569442,225003,33
23905,1246551556,225114,33
23906,1246564749,225167,33
23907,1246579057,225376,33
23908,1246585950,225512,33
23909,1246553100,225522,33
23910,1246545793,225570,33
23911,1246550018,225654,33
23912,1246547329,225855,33
23913,1246550830,226038,33
23914,1246546040,226077,33
23915,1246566203,226188,33
23916,1246594227,226238,33
23917,1246546270,226248,33
23918,1246555858,226260,33
23919,1246551140,226264,33
23920,1246559625,226280,33
23921,1246557527,226291,33
23922,1246563027,226299,33
23923,1246555493,226358,33
23924,1246567801,226376,33
23925,1246571685,226423,33
23926,1246553266,226565,33
23927,1246569163,227017,33
23928,1246551573,227018,33
23929,1246564186,227077,33
23930,1246563671,227151,33
23931,1246560681,227181,33
23932,1246566672,227213,33
23933,1246554090,227215,33
23934,1246580573,227217,33
23935,1246587714,227228,33
23936,1246578371,227250,33
23937,1246569316,227295,33
23938,1246553688,227327,33
23939,1246569770,227406,33
23940,1246565183,227421,33
23941,1246558557,227473,33
23942,1246547747,227655,33
23943,1246601430,227768,33
23944,1246574292,227887,33
23945,1246558434,227890,33
23946,1246546126,227895,33
23947,1246574238,227902,33
23948,1246551622,228022,33
23949,1246552492,228079,33
23950,1246586349,228191,33
23951,1246570388,228193,33
23952,1246555510,228291,33
23953,1246573661,228377,33
23954,1246553473,228385,33
23955,1246589334,228504,33
23956,1246551595,228534,33
23957,1246674054,228589,33
23958,1246605601,228665,33
23959,1246564921,228707,33
23960,1246566241,228743,33
23961,1246558288,228865,33
23962,1246569674,228878,33
23963,1246770542,228912,33
23964,1246585298,229423,33
23965,1246563706,229434,33
23966,1246567860,229575,33
23967,1246553261,229587,33
23968,1246558947,229623,33
23969,1246560164,229657,33
23970,1246557841,229707,33
23971,1246547059,229720,33
23972,1246566593,229721,33
23973,1246572365,229866,33
23974,1246546234,229942,33
23975,1246596036,229970,33
23976,1246572712,229996,33
23977,1246554740,230066,33
23978,1246561313,230287,33
23979,1246571050,230584,33
23980,1246577815,230611,33
23981,1246548207,230700,33
23982,1246575240,230737,33
23983,1246555892,230777,33
23984,1246558645,230793,33
23985,1246561122,230943,33
23986,1246547947,230973,33
23987,1246553331,230985,33
23988,1246561386,230990,33
23989,1246572350,231213,33
23990,1246559886,231256,33
23991,1246665986,231269,33
23992,1246591715,231271,33
23993,1246564558,231318,33
23994,1246549764,231319,33
23995,1246585418,231376,33
23996,1246578170,231399,33
23997,1246566392,231559,33
23998,1246567849,231583,33
23999,1246579553,231610,33
24000,1246562133,231794,33
24001,1246556193,231800,33
24002,1246548600,232063,33
24003,1246547743,232108,33
24004,1246578145,232115,33
24005,1246562307,232141,33
24006,1246585704,232166,33
24007,1246577028,232170,33
24008,1246645915,232501,33
24009,1246553792,232503,33
24010,1246548946,232514,33
24011,1246551365,232579,33
24012,1246552177,232657,33
24013,1246548872,232751,33
24014,1246592038,232806,33
24015,1246619320,232959,33
24016,1246602002,232996,33
24017,1246554027,233028,33
24018,1246559539,233082,33
24019,1246531992,233095,33
24020,1246560363,233121,33
24021,1246578636,233131,33
24022,1246607576,233132,33
24023,1246548669,233240,33
24024,1246563624,233252,33
24025,1246666365,233317,33
24026,1246574914,233318,33
24027,1246601828,233339,33
24028,1246559619,233370,33
24029,1246560426,233506,33
24030,1246570268,233522,33
24031,1246566300,233605,33
24032,1246552362,233631,33
24033,1246567085,233950,33
24034,1246593454,234027,33
24035,1246556342,234043,33
24036,1246553297,234047,33
24037,1246595459,234202,33
24038,1246598530,234295,33
24039,1246549122,234478,33
24040,1246557384,234522,33
24041,1246547621,234677,33
24042,1246557891,234728,33
24043,1246569455,234731,33
24044,1246549028,234788,33
24045,1246575271,234813,33
24046,1246528721,234910,33
24047,1246571423,234934,33
24048,1246582701,234993,33
24049,1246629092,235016,33
24050,1246591347,235123,33
24051,1246553244,235158,33
24052,1246564577,235201,33
24053,1246556230,235252,33
24054,1246568983,235273,33
24055,1246546936,235276,33
24056,1246559515,235309,33
24057,1246555815,235330,33
24058,1246583322,235403,33
24059,1246558321,235458,33
24060,1246550304,235564,33
24061,1246589474,235736,33
24062,1246578505,235770,33
24063,1246555662,235829,33
24064,1246546118,235916,33
24065,1246573753,235922,33
24066,1246578271,235948,33
24067,1246566013,235955,33
24068,1246555967,236120,33
24069,1246584506,236146,33
24070,1246584908,236170,33
24071,1246554736,236270,33
24072,1246547308,236284,33
24073,1246549257,236391,33
24074,1246568240,236493,33
24075,1246571746,236527,33
24076,1246575774,236660,33
24077,1246591321,236681,33
24078,1246652567,236685,33
24079,1246553953,236709,33
24080,1246574069,236763,33
24081,1246578293,236788,33
24082,1246591418,236850,33
24083,1246559182,236983,33
24084,1246590954,237175,33
24085,1246549641,237261,33
24086,1246587152,237534,33
24087,1246572476,237650,33
24088,1246556536,237662,33
24089,1246565047,237667,33
24090,1246548835,237732,33
24091,1246559319,237809,33
24092,1246567713,237810,33
24093,1246561706,237826,33
24094,1246556222,237854,33
24095,1246555515,237891,33
24096,1246604324,237902,33
24097,1246551263,237936,33
24098,1246566118,237958,33
24099,1246672509,237986,33
24100,1246561135,238091,33
24101,1246607096,238180,33
24102,1246579021,238238,33
24103,1246547552,238431,33
24104,1246564856,238438,33
24105,1246571186,238535,33
24106,1246546000,238571,33
24107,1246551404,238593,33
24108,1246555471,238643,33
24109,1246637715,238664,33
24110,1246553680,238766,33
24111,1246585045,238834,33
24112,1246616900,239020,33
24113,1246594983,239123,33
24114,1246548532,239165,33
24115,1246562322,239220,33
24116,1246652752,239282,33
24117,1246592176,239324,33
24118,1246562507,239432,33
24119,1246567430,239461,33
24120,1246561110,239532,33
24121,1246550567,239572,33
24122,1246553932,239851,33
24123,1246576733,239876,33
24124,1246649689,239940,33
24125,1246559438,240048,33
24126,1246548329,240155,33
24127,1246589332,240229,33
24128,1246739662,240241,33
24129,1246571975,240358,33
24130,1246553341,240383,33
24131,1246592947,240503,33
24132,1246564041,240578,33
24133,1246593065,240611,33
24134,1246566147,240686,33
24135,1246554634,240900,33
24136,1246565409,240962,33
24137,1246583441,241117,33
24138,1246551354,241119,33
24139,1246557249,241182,33
24140,1246554139,241383,33
24141,1246557073,241441,33
24142,1246576486,241486,33
24143,1246553387,241657,33
24144,1246548985,241713,33
24145,1246562663,241789,33
24146,1246557947,241844,33
24147,1246515914,241996,33
24148,1246548242,242182,33
24149,1246555546,242442,33
24150,1246582023,242465,33
24151,1246578123,242489,33
24152,1246570291,242646,33
24153,1246561648,242651,33
24154,1246554921,242659,33
24155,1246600900,242662,33
24156,1246592206,242701,33
24157,1246594882,242734,33
24158,1246591311,242781,33
24159,1246601918,242825,33
24160,1246547546,242869,33
24161,1246556956,242878,33
24162,1246558439,242880,33
24163,1246563364,242903,33
24164,1246562691,242943,33
24165,1246583717,243163,33
24166,1246631552,243182,33
24167,1246590811,243221,33
24168,1246559393,243236,33
24169,1246576239,243278,33
24170,1246562001,243367,33
24171,1246557750,243404,33
24172,1246558391,243411,33
24173,1246558395,243431,33
24174,1246580639,243501,33
24175,1246570344,243516,33
24176,1246565624,243536,33
24177,1246580186,243635,33
24178,1246555226,243722,33
24179,1246570758,243732,33
24180,1246566165,243865,33
24181,1246555984,243985,33
24182,1246575689,243993,33
24183,1246562731,244020,33
24184,1246570268,244259,33
24185,1246565890,244389,33
24186,1246572656,244406,33
24187,1246568991,244413,33
24188,1246552389,244522,33
24189,1246556127,244559,33
24190,1246591735,244701,33
24191,1246545871,244747,33
24192,1246562017,244806,33
24193,1246552976,244807,33
24194,1246546129,245024,33
24195,1246558701,245140,33
24196,1246572045,245143,33
24197,1246578354,245160,33
24198,1246554310,245260,33
24199,1246559703,245517,33
24200,1246570081,245581,33
24201,1246552191,245595,33
24202,1246551945,245607,33
24203,1246580330,245628,33
24204,1246761845,245774,33
24205,1246575213,245837,33
24206,1246608162,245870,33
24207,1246554147,245932,33
24208,1246585232,245933,33
24209,1246553860,245968,33
24210,1246563795,246031,33
24211,1246562929,246039,33
24212,1246588984,246208,33
24213,1246558350,246247,33
24214,1246556060,246398,33
24215,1246545569,246411,33
24216,1246552483,246454,33
24217,1246582684,246614,33
24218,1246582464,246838,33
24219,1246563863,246855,33
24220,1246547968,247148,33
24221,1246555155,247154,33
24222,1246556058,247218,33
24223,1246551439,247222,33
24224,1246554652,247274,33
24225,1246552013,247341,33
24226,1246587454,247361,33
24227,1246546974,247384,33
24228,1246556918,247642,33
24229,1246565546,247659,33
24230,1246574853,247742,33
24231,1246556854,247764,33
24232,1246553261,247775,33
24233,1246553831,247841,33
24234,1246568426,247993,33
24235,1246546754,248017,33
24236,1246578699,248060,33
24237,1246577025,248098,33
24238,1246560159,248165,33
24239,1246566555,248215,33
24240,1246587190,248273,33
24241,1246555853,248284,33
24242,1246560158,248340,33
24243,1246560935,248370,33
24244,1246596928,248374,33
24245,1246583182,248593,33
24246,1246597713,248623,33
24247,1246586706,248652,33
24248,1246555944,248661,33
24249,1246552948,248673,33
24250,1246548896,248729,33
24251,1246546540,248830,33
24252,1246559709,248849,33
24253,1246546946,248855,33
24254,1246563054,248899,33
24255,1246559161,248933,33
24256,1246548352,249082,33
24257,1246562293,249137,33
24258,1246568036,249162,33
24259,1246569924,249163,33
24260,1246549419,249178,33
24261,1246576427,249215,33
24262,1246695783,249358,33
24263,1246547973,249387,33
24264,1246619325,249422,33
24265,1246754955,249448,33
24266,1246635670,249506,33
24267,1246576791,249560,33
24268,1246577381,249561,33
24269,1246586203,249568,33
24270,1246581319,249677,33
24271,1246550309,249699,33
24272,1246548363,249761,33
24273,1246560477,249790,33
24274,1246557127,249791,33
24275,1246574952,249818,33
24276,1246570883,249853,33
24277,1246570529,249882,33
24278,1246555972,250063,33
24279,1246569191,250094,33
24280,1246551310,250134,33
24281,1246580949,250177,33
24282,1246558498,250194,33
24283,1246584298,250285,33
24284,1246578702,250292,33
24285,1246564999,250315,33
24286,1246546415,250384,33
24287,1246550985,250443,33
24288,1246559455,250613,33
24289,1246553628,250636,33
24290,1246561306,250743,33
24291,1246566379,250796,33
24292,1246557807,250955,33
24293,1246554296,251084,33
24294,1246588752,251097,33
24295,1246554824,251103,33
24296,1246560256,251110,33
24297,1246561843,251140,33
24298,1246628305,251151,33
24299,1246548412,251274,33
24300,1246602931,251308,33
24301,1246560451,251344,33
24302,1246548022,251371,33
24303,1246552324,251407,33
24304,1246571744,251468,33
24305,1246573414,251498,33
24306,1246570561,251535,33
24307,1246555911,251561,33
24308,1246573311,251581,33
24309,1246627115,251785,33
24310,1246544365,251917,33
24311,1246550964,251948,33
24312,1246582118,251989,33
24313,1246571906,252026,33
24314,1246580996,252054,33
24315,1246626546,252223,33
24316,1246598885,252260,33
24317,1246566223,252379,33
24318,1246560604,252436,33
24319,1246549686,252500,33
24320,1246593157,252564,33
24321,1246546681,252626,33
24322,1246567798,252633,33
24323,1246552252,252650,33
24324,1246567862,252968,33
24325,1246557898,253036,33
24326,1246529172,253158,33
24327,1246560255,253194,33
24328,1246573560,253291,33
24329,1246532499,253378,33
24330,1246546945,253391,33
24331,1246573683,253396,33
24332,1246559416,253399,33
24333,1246593991,253402,33
24334,1246582719,253491,33
24335,1246546171,253499,33
24336,1246619415,253592,33
24337,1246580424,253611,33
24338,1246580331,253654,33
24339,1246552874,253671,33
24340,1246574262,253678,33
24341,1246551261,253801,33
24342,1246564509,253860,33
24343,1246552038,253899,33
24344,1246547192,254021,33
24345,1246546172,254077,33
24346,1246591020,254080,33
24347,1246758784,254126,33
24348,1246547901,254226,33
24349,1246549357,254284,33
24350,1246589635,254286,33
24351,1246559914,254291,33
24352,1246565880,254347,33
24353,1246571550,254348,33
24354,1246549006,254352,33
24355,1246562907,254365,33
24356,1246551556,254409,33
24357,1246585539,254643,33
24358,1246549368,254673,33
24359,1246568541,254759,33
24360,1246559780,254764,33
24361,1246587740,255035,33
24362,1246561775,255100,33
24363,1246553003,255150,33
24364,1246552467,255191,33
24365,1246583257,255195,33
24366,1246565118,255205,33
24367,1246715181,255258,33
24368,1246550503,255260,33
24369,1246555372,255384,33
24370,1246546339,255536,33
24371,1246563742,255567,33
24372,1246557130,255605,33
24373,1246556709,255780,33
24374,1246578490,255812,33
24375,1246573791,255855,33
24376,1246589633,255915,33
24377,1246581237,255918,33
24378,1246580529,255944,33
24379,1246553242,255947,33
24380,1246576640,255952,33
24381,1246546058,255961,33
24382,1246557632,256087,33
24383,1246551352,256267,33
24384,1246546386,256312,33
24385,1246595057,256399,33
24386,1246588395,256417,33
24387,1246552855,256479,33
24388,1246568325,256488,33
24389,1246555949,256842,33
24390,1246551005,256898,33
24391,1246689273,256981,33
24392,1246519460,256982,33
24393,1246547348,257006,33
24394,1246546863,257146,33
24395,1246576751,257173,33
24396,1246571829,257185,33
24397,1246548285,257225,33
24398,1246557847,257226,33
24399,1246548665,257255,33
24400,1246559522,257263,33
24401,1246559464,257331,33
24402,1246584470,257358,33
24403,1246619659,257397,33
24404,1246527996,257426,33
24405,1246569897,257465,33
24406,1246545963,257543,33
24407,1246548455,257548,33
24408,1246549213,257594,33
24409,1246557112,257600,33
24410,1246562351,257660,33
24411,1246595285,257677,33
24412,1246549294,257685,33
24413,1246541975,257696,33
24414,1246604292,257801,33
24415,1246612283,257910,33
24416,1246551785,257940,33
24417,1246546380,258005,33
24418,1246596052,258073,33
24419,1246578939,258192,33
24420,1246556389,258228,33
24421,1246682415,258337,33
24422,1246547488,258510,33
24423,1246561449,258555,33
24424,1246582814,258580,33
24425,1246598551,258706,33
24426,1246571475,258736,33
24427,1246557457,258818,33
24428,1246558991,258873,33
24429,1246572394,259059,33
24430,1246569607,259096,33
24431,1246569535,259155,33
24432,1246552115,259251,33
24433,1246541769,259341,33
24434,1246583667,259460,33
24435,1246563122,259618,33
24436,1246595022,259641,33
24437,1246570339,259673,33
24438,1246551839,259694,33
24439,1246576026,259697,33
24440,1246571141,259818,33
24441,1246559057,259847,33
24442,1246567075,259875,33
24443,1246561892,259906,33
24444,1246566309,259959,33
24445,1246553294,259967,33
24446,1246600711,260027,33
24447,1246569662,260056,33
24448,1246550702,260199,33
24449,1246575084,260207,33
24450,1246552150,260277,33
24451,1246578918,260307,33
24452,1246590677,260431,33
24453,1246552022,260441,33
24454,1246689004,260556,33
24455,1246547529,260699,33
24456,1246728155,260743,33
24457,1246559803,260780,33
24458,1246550456,260817,33
24459,1246598341,260868,33
24460,1246553195,260872,33
24461,1246603084,260905,33
24462,1246562598,260986,33
24463,1246558221,260996,33
24464,1246569388,261019,33
24465,1246551255,261038,33
24466,1246551755,261104,33
24467,1246584940,261113,33
24468,1246548042,261133,33
24469,1246548621,261157,33
24470,1246592321,261173,33
24471,1246554995,261345,33
24472,1246548479,261361,33
24473,1246593486,261409,33
24474,1246553807,261434,33
24475,1246552955,261449,33
24476,1246553390,261478,33
24477,1246555323,261555,33
24478,1246558511,261608,33
24479,1246558298,261636,33
24480,1246563627,261677,33
24481,1246546438,261686,33
24482,1246600565,261708,33
24483,1246549350,261799,33
24484,1246551471,261904,33
24485,1246549227,261922,33
24486,1246563012,261982,33
24487,1246552091,262007,33
24488,1246589241,262075,33
24489,1246552307,262097,33
24490,1246569798,262256,33
24491,1246549803,262340,33
24492,1246578560,262408,33
24493,1246620622,262464,33
24494,1246549485,262525,33
24495,1246564795,262627,33
24496,1246556859,262674,33
24497,1246550911,262706,33
24498,1246573441,262726,33
24499,1246531526,262771,33
24500,1246605302,262772,33
24501,1246578858,262850,33
24502,1246580324,262940,33
24503,1246586934,263066,33
24504,1246556023,263164,33
24505,1246580552,263202,33
24506,1246550239,263215,33
24507,1246571272,263224,33
24508,1246566824,263269,33
24509,1246546463,263270,33
24510,1246600580,263331,33
24511,1246515379,263398,33
24512,1246548609,263548,33
24513,1246546006,263577,33
24514,1246550252,263740,33
24515,1246550223,263772,33
24516,1246591169,263793,33
24517,1246574100,263862,33
24518,1246553035,263889,33
24519,1246558887,263891,33
24520,1246569598,263993,33
24521,1246572079,263995,33
24522,1246602942,264025,33
24523,1246559252,264135,33
24524,1246563829,264142,33
